Date,VST,CEG,CEG weight,VST weight,weightedReturn
2023-09-25,1.0132447126616597,1.01676331023059,0.5,0.5,1.0150040114461247
2023-09-26,0.9800953117929392,0.9668477839984979,0.5,0.5,0.9734715478957185
2023-09-27,1.0100029081521809,1.0208315438293896,0.5,0.5,1.0154172259907852
2023-09-28,1.0033012412821785,0.9870880621897915,0.5,0.5,0.995194651735985
2023-09-29,0.9925217493196444,0.9978045402953449,0.5,0.5,0.9951631448074947
2023-10-02,0.9804097674594714,0.9601209654224221,0.5,0.5,0.9702653664409467
2023-10-03,0.9837073761177926,1.0015279352023785,0.5,0.5,0.9926176556600855
2023-10-04,0.9809375288046667,1.0121079191339462,0.5,0.5,0.9965227239693064
2023-10-05,1.014017240428891,1.0162018896559766,0.5,0.5,1.0151095650424338
2023-10-06,0.9908891328008932,1.0212272646518767,0.5,0.5,1.006058198726385
2023-10-09,1.0098288003705145,1.0109830419204933,0.5,0.5,1.0104059211455039
2023-10-10,1.0078492888520902,1.014544742611854,0.5,0.5,1.011197015731972
2023-10-11,1.020872076964519,1.0183187399449252,0.5,0.5,1.019595408454722
2023-10-12,0.9703998058851424,1.0056485946371587,0.5,0.5,0.9880242002611506
2023-10-13,0.9949686121812011,0.982457716798734,0.5,0.5,0.9887131644899676
2023-10-16,1.0205436174691345,1.027618853954754,0.5,0.5,1.0240812357119442
2023-10-17,1.008671389086076,1.002739110129536,0.5,0.5,1.0057052496078058
2023-10-18,0.9953944652244779,0.9907809547042161,0.5,0.5,0.993087709964347
2023-10-19,0.9904382290800684,0.984664571540667,0.5,0.5,0.9875514003103677
2023-10-20,0.9943941615489008,0.9808382367709785,0.5,0.5,0.9876161991599397
2023-10-23,0.9987473507289657,1.0000891569493444,0.5,0.5,0.9994182538391551
2023-10-24,1.0253999352916985,1.019266643831038,0.5,0.5,1.0223332895613684
2023-10-25,1.0024464837277423,0.9803974923491204,0.5,0.5,0.9914219880384314
2023-10-26,1.0036607993342312,1.0061590006629602,0.5,0.5,1.0049098999985957
2023-10-27,0.9732521558916162,0.982789179923879,0.5,0.5,0.9780206679077477
2023-10-30,1.0174888921530705,1.0203105605170724,0.5,0.5,1.0188997263350714
2023-10-31,1.0042973713942602,0.9990268618824053,0.5,0.5,1.0016621166383328
2023-11-01,1.036980202981313,1.017091620067933,0.5,0.5,1.027035911524623
2023-11-02,1.0215149439421778,1.0203744779346415,0.5,0.5,1.0209447109384095
2023-11-03,1.009521058592316,0.9989759891896054,0.5,0.5,1.0042485238909606
2023-11-06,1.009717163580635,1.0654310043350645,0.5,0.5,1.0375740839578498
2023-11-07,0.983583199976765,0.9610358722801734,0.5,0.5,0.9723095361284693
2023-11-08,0.9976978967821528,1.0109284487820756,0.5,0.5,1.0043131727821142
2023-11-09,0.9968273042022548,0.9954612326465445,0.5,0.5,0.9961442684243997
2023-11-10,0.9976851279546793,1.009450268939035,0.5,0.5,1.0035676984468571
2023-11-13,0.9976799831987467,0.9995894244985262,0.5,0.5,0.9986347038486365
2023-11-14,1.0238372005322032,1.0394348829216502,0.5,0.5,1.0316360417269266
2023-11-15,0.9852354642197542,0.9641955149654498,0.5,0.5,0.974715489592602
2023-11-16,1.0011528225825947,0.9996876902401545,0.5,0.5,1.0004202564113747
2023-11-17,1.003454148414726,1.0001642908490571,0.5,0.5,1.0018092196318915
2023-11-20,0.9951233554251496,1.0048483306557687,0.5,0.5,0.9999858430404591
2023-11-21,0.9942346754003369,1.00188106043705,0.5,0.5,0.9980578679186936
2023-11-22,1.0092780553481964,1.0060402440509035,0.5,0.5,1.00765914969955
2023-11-24,1.0014363344073431,1.0049492748361888,0.5,0.5,1.003192804621766
2023-11-27,1.0223754626835737,1.0100113739596936,0.5,0.5,1.0161934183216337
2023-11-28,0.9882154449058448,0.9948042196469787,0.5,0.5,0.9915098322764118
2023-11-29,0.9914822073612977,0.9689030528548491,0.5,0.5,0.9801926301080734
2023-11-30,1.0140317330995363,1.0038148397787854,0.5,0.5,1.0089232864391608
2023-12-01,1.0245694043500297,0.9904164757832928,0.5,0.5,1.0074929400666612
2023-12-04,1.0231533424735937,0.9919919585451187,0.5,0.5,1.0075726505093563
2023-12-05,1.0067350670085458,0.9948705169062438,0.5,0.5,1.0008027919573947
2023-12-06,0.9708319852147014,0.9519904902252972,0.5,0.5,0.9614112377199993
2023-12-07,1.024531479213364,0.9813549072374906,0.5,0.5,1.0029431932254274
2023-12-08,0.9943503133233266,1.0061521696584836,0.5,0.5,1.000251241490905
2023-12-11,0.9978357610558598,1.044420599408198,0.5,0.5,1.021128180232029
2023-12-12,1.012201650047913,0.9857080678615966,0.5,0.5,0.9989548589547548
2023-12-13,1.0211622996911238,1.016944619658785,0.5,0.5,1.0190534596749545
2023-12-14,0.9834735358568082,0.9928712845196404,0.5,0.5,0.9881724101882243
2023-12-15,1.0050677911773644,1.0272491933027288,0.5,0.5,1.0161584922400466
2023-12-18,1.0021230912473638,1.0051368260949618,0.5,0.5,1.0036299586711628
2023-12-19,1.004607609742388,1.0121482261182966,0.5,0.5,1.0083779179303423
2023-12-20,0.997083838636397,0.9685455995302464,0.5,0.5,0.9828147190833217
2023-12-21,1.0047858754987435,1.0111100928766659,0.5,0.5,1.0079479841877048
2023-12-22,1.0060862832412598,0.9748120241911966,0.5,0.5,0.9904491537162282
2023-12-26,1.004734265907663,1.0194225839568796,0.5,0.5,1.0120784249322714
2023-12-27,1.0047120598039676,0.9987240582565398,0.5,0.5,1.0017180590302537
2023-12-28,1.0114643589491141,0.9973599355790234,0.5,0.5,1.0044121472640688
2023-12-29,0.9922720292089473,0.9981214399898487,0.5,0.5,0.995196734599398
2024-01-02,0.9883177638335525,0.9859696216043237,0.5,0.5,0.9871436927189381
2024-01-03,1.0028893513852999,1.0052061040262166,0.5,0.5,1.0040477277057582
2024-01-04,1.005762257396953,0.9957705220999616,0.5,0.5,1.0007663897484573
2024-01-05,1.004947873255075,1.0076281625536934,0.5,0.5,1.0062880179043843
2024-01-08,1.0142524895033298,1.0067963028752231,0.5,0.5,1.0105243961892765
2024-01-09,1.011497182054476,0.9953856924622517,0.5,0.5,1.0034414372583638
2024-01-10,0.9714573396147372,0.9945060536301429,0.5,0.5,0.9829816966224401
2024-01-11,1.010660259213362,0.9746222631899996,0.5,0.5,0.9926412612016808
2024-01-12,1.0090047693738031,1.0,0.5,0.5,1.0045023846869015
2024-01-16,1.0025496186453042,0.9902577387216321,0.5,0.5,0.9964036786834682
2024-01-17,1.0101729331542861,1.0009839076802314,0.5,0.5,1.0055784204172586
2024-01-18,0.9921951383412413,0.9954431958451084,0.5,0.5,0.9938191670931749
2024-01-19,1.019284575037265,1.0272865612590498,0.5,0.5,1.0232855681481574
2024-01-22,0.9950211628586398,1.0241152571599088,0.5,0.5,1.0095682100092742
2024-01-23,0.9969976723516315,1.0126269433401422,0.5,0.5,1.0048123078458868
2024-01-24,0.9844415859005791,0.974555573260247,0.5,0.5,0.979498579580413
2024-01-25,1.030589119049392,1.0421890573256598,0.5,0.5,1.036389088187526
2024-01-26,1.0086567400206732,1.005972634114172,0.5,0.5,1.0073146870674226
2024-01-29,0.994605315456714,0.9978559603236064,0.5,0.5,0.9962306378901602
2024-01-30,1.0165185171298181,1.0071894725991393,0.5,0.5,1.0118539948644787
2024-01-31,0.9951493533396396,1.0009846188662357,0.5,0.5,0.9980669861029376
2024-02-01,1.05435046231058,1.0461475472978066,0.5,0.5,1.0502490048041933
2024-02-02,1.0298196418809074,1.0162972879011485,0.5,0.5,1.023058464891028
2024-02-05,0.9730639871380956,0.9793383848689036,0.5,0.5,0.9762011860034996
2024-02-06,0.997923912345034,1.0313309588849933,0.5,0.5,1.0146274356150136
2024-02-07,1.0115580146329775,1.011373227608851,0.5,0.5,1.011465621120914
2024-02-08,0.9803473248658816,0.9865662273763376,0.5,0.5,0.9834567761211096
2024-02-09,1.007692231172075,1.0110923857336094,0.5,0.5,1.0093923084528422
2024-02-12,0.9902846368607292,0.9723083607537193,0.5,0.5,0.9812964988072242
2024-02-13,1.0324691754528799,0.9953311962784618,0.5,0.5,1.0139001858656709
2024-02-14,1.0015836039673485,1.0059416387782607,0.5,0.5,1.0037626213728046
2024-02-15,1.0252993547828497,1.0219943685148412,0.5,0.5,1.0236468616488454
2024-02-16,1.0041858216605608,0.997414422413524,0.5,0.5,1.0008001220370424
2024-02-20,1.0125054612392665,1.0048793984851547,0.5,0.5,1.0086924298622106
2024-02-21,1.0006499865917147,0.9969651987193475,0.5,0.5,0.9988075926555311
2024-02-22,1.0311824508067553,1.0151443698715932,0.5,0.5,1.0231634103391742
2024-02-23,1.0209995683747934,1.0044983471132944,0.5,0.5,1.0127489577440438
2024-02-26,1.002673811299412,0.9942532643706554,0.5,0.5,0.9984635378350337
2024-02-27,1.0457435801775405,1.1691936216283616,0.5,0.5,1.107468600902951
2024-02-28,1.0400155639630788,1.0967515337627773,0.5,0.5,1.068383548862928
2024-02-29,1.0286686928952462,0.986067877665745,0.5,0.5,1.0073682852804957
2024-03-01,0.9992664088819084,1.0091423334885188,0.5,0.5,1.0042043711852136
2024-03-04,1.0456881645242035,1.0352963043112449,0.5,0.5,1.0404922344177243
2024-03-05,1.0333392308691958,1.004431892332179,0.5,0.5,1.0188855616006873
2024-03-06,1.0341313703696091,1.018159176548368,0.5,0.5,1.0261452734589884
2024-03-07,1.012807823466948,0.9997385264601407,0.5,0.5,1.0062731749635443
2024-03-08,0.9807069721979452,0.9498271816726024,0.5,0.5,0.9652670769352738
2024-03-11,0.959662804664367,0.9844052702151713,0.5,0.5,0.9720340374397691
2024-03-12,1.0370369454529706,1.0027395382868527,0.5,0.5,1.0198882418699116
2024-03-13,1.0159467959377362,0.9969710797637706,0.5,0.5,1.0064589378507534
2024-03-14,1.0318836939194818,0.980817245361925,0.5,0.5,1.0063504696407035
2024-03-15,0.9754396626742674,1.0053449880662542,0.5,0.5,0.9903923253702608
2024-03-18,1.0149446848522299,1.0200581849752255,0.5,0.5,1.0175014349137277
2024-03-19,1.0227255722234783,1.0211442406695854,0.5,0.5,1.021934906446532
2024-03-20,1.0482097305875928,1.0191403482617323,0.5,0.5,1.0336750394246625
2024-03-21,1.0242698191127664,0.9910078312472539,0.5,0.5,1.0076388251800101
2024-03-22,1.01053058609869,1.0236031837298607,0.5,0.5,1.0170668849142754
2024-03-25,1.0305399991874713,1.050605808564112,0.5,0.5,1.0405729038757916
2024-03-26,0.9535112390971885,0.9901206614888728,0.5,0.5,0.9718159502930306
2024-03-27,1.006039376392388,0.9971954842483605,0.5,0.5,1.0016174303203742
2024-03-28,1.0197655244792059,0.9997836934650333,0.5,0.5,1.0097746089721196
2024-04-01,1.0269920861434014,1.006112860139199,0.5,0.5,1.0165524731413003
2024-04-02,0.994687601040492,1.0115604576352297,0.5,0.5,1.003124029337861
2024-04-03,1.0366832292196473,1.0113219679339285,0.5,0.5,1.024002598576788
2024-04-04,0.9563447817490686,0.9624197936563558,0.5,0.5,0.9593822877027122
2024-04-05,1.0679047139234112,1.0544482644951414,0.5,0.5,1.0611764892092763
2024-04-08,0.9879198021691308,0.9943027672056166,0.5,0.5,0.9911112846873738
2024-04-09,0.9342919273806201,0.9797896743792183,0.5,0.5,0.9570408008799192
2024-04-10,1.0176902201896936,1.0158426266147675,0.5,0.5,1.0167664234022307
2024-04-11,1.017523902190832,1.009420169624726,0.5,0.5,1.0134720359077791
2024-04-12,0.9686111850347843,0.9937265377587586,0.5,0.5,0.9811688613967715
2024-04-15,0.9782046653713462,0.9672874653078642,0.5,0.5,0.9727460653396052
2024-04-16,0.9909117050759774,1.0067423625720926,0.5,0.5,0.998827033824035
2024-04-17,1.015532735669655,0.9933027924295679,0.5,0.5,1.0044177640496115
2024-04-18,0.9596503467832553,0.9916937703319197,0.5,0.5,0.9756720585575875
2024-04-19,0.9966606560588418,0.9839008688452031,0.5,0.5,0.9902807624520225
2024-04-22,1.0161438174661066,1.0128248015752752,0.5,0.5,1.0144843095206908
2024-04-23,1.0259290906918423,1.0274533242758332,0.5,0.5,1.0266912074838377
2024-04-24,1.0293643393548932,0.9888975322199127,0.5,0.5,1.009130935787403
2024-04-25,1.0286691181667216,1.0099377987258682,0.5,0.5,1.019303458446295
2024-04-26,1.0030350507879462,1.0019147817648089,0.5,0.5,1.0024749162763775
2024-04-29,1.072352249266188,1.0012741089549935,0.5,0.5,1.0368131791105908
2024-04-30,0.9728063879810168,0.9858438104409093,0.5,0.5,0.979325099210963
2024-05-01,1.0134495131684675,0.9925780681435398,0.5,0.5,1.0030137906560037
2024-05-02,1.0391622633810351,1.0087778402980079,0.5,0.5,1.0239700518395214
2024-05-03,1.0202827983901168,1.0466215160496564,0.5,0.5,1.0334521572198865
2024-05-06,1.0214750375781607,1.0145746841450707,0.5,0.5,1.0180248608616158
2024-05-07,0.9819797826664511,1.0144663032314134,0.5,0.5,0.9982230429489323
2024-05-08,1.0912650723221726,1.03709611465504,0.5,0.5,1.0641805934886062
2024-05-09,1.044506673920608,1.0380286911518886,0.5,0.5,1.0412676825362484
2024-05-10,1.0026834106578535,0.9954612302855115,0.5,0.5,0.9990723204716825
2024-05-13,0.9652107581220325,0.9937653649679522,0.5,0.5,0.9794880615449923
2024-05-14,1.014417245228489,1.0194298198709018,0.5,0.5,1.0169235325496953
2024-05-15,1.0594730943315136,1.0255809468950525,0.5,0.5,1.042527020613283
2024-05-16,0.9610978947800967,0.9687877370685193,0.5,0.5,0.964942815924308
2024-05-17,1.0100924515283463,0.9850697605194076,0.5,0.5,0.997581106023877
2024-05-20,0.9726827839386611,1.0091972417128272,0.5,0.5,0.9909400128257442
2024-05-21,1.0298328452140937,1.0349652064369657,0.5,0.5,1.0323990258255296
2024-05-22,1.0003181923132023,0.9888584659019102,0.5,0.5,0.9945883291075562
2024-05-23,1.0197305888146768,1.0047704461669806,0.5,0.5,1.0122505174908287
2024-05-24,1.0621034182616005,1.0428196807012777,0.5,0.5,1.052461549481439
2024-05-28,1.0401565666158643,1.0027749183909658,0.5,0.5,1.021465742503415
2024-05-29,0.975706410865683,0.9559279223107968,0.5,0.5,0.9658171665882399
2024-05-30,1.0168886369611303,1.0191176219578224,0.5,0.5,1.0180031294594762
2024-05-31,0.9403055084961561,0.9657271679306514,0.5,0.5,0.9530163382134038
2024-06-03,0.9411586034449523,0.9586190377189849,0.5,0.5,0.9498888205819687
2024-06-04,0.9603217827775532,0.975415398807991,0.5,0.5,0.9678685907927721
2024-06-05,1.027358976232059,1.030471577200158,0.5,0.5,1.0289152767161085
2024-06-06,0.9376086955790883,0.9678498655198224,0.5,0.5,0.9527292805494554
2024-06-07,0.9862044848937509,0.9772950397917386,0.5,0.5,0.9817497623427447
2024-06-10,1.0370284188285703,1.0839900026032288,0.5,0.5,1.0605092107158995
2024-06-11,1.0340058690198841,1.017145649020688,0.5,0.5,1.025575759020286
2024-06-12,0.9927646226361115,0.9991756154184743,0.5,0.5,0.9959701190272929
2024-06-13,0.9761486803045063,1.0082518509625118,0.5,0.5,0.992200265633509
2024-06-14,0.9908367840704527,0.9771292457886062,0.5,0.5,0.9839830149295294
2024-06-17,0.9594704360144614,0.9865983942359946,0.5,0.5,0.9730344151252279
2024-06-18,1.044833220024031,1.039571744001065,0.5,0.5,1.042202482012548
2024-06-20,1.0069650177222993,1.0086202584340083,0.5,0.5,1.0077926380781537
2024-06-21,0.9849188134896124,0.9811974303844824,0.5,0.5,0.9830581219370473
2024-06-24,1.0157725818813623,0.9906935810740977,0.5,0.5,1.00323308147773
2024-06-25,1.0133740919712704,1.0290144125990555,0.5,0.5,1.021194252285163
2024-06-26,0.9608544928163295,0.945766011598842,0.5,0.5,0.9533102522075858
2024-06-27,1.0152484726480702,0.973705514746319,0.5,0.5,0.9944769936971946
2024-06-28,0.9857830926857823,0.9779764363523173,0.5,0.5,0.9818797645190498
2024-07-01,1.015817582786239,1.0238676820298875,0.5,0.5,1.0198426324080634
2024-07-02,1.0041218127322318,1.0053645958961523,0.5,0.5,1.0047432043141922
2024-07-03,1.0458380905554656,1.0190151768464855,0.5,0.5,1.0324266337009755
2024-07-05,0.9742696811935813,1.0058076203700403,0.5,0.5,0.9900386507818109
2024-07-08,1.0393910282330017,1.0210137933347916,0.5,0.5,1.0302024107838967
2024-07-09,0.9840655360857092,1.0010661569155361,0.5,0.5,0.9925658465006226
2024-07-10,1.0099561600211964,1.016623415141566,0.5,0.5,1.0132897875813813
2024-07-11,0.9924168559465809,0.9876565985538316,0.5,0.5,0.9900367272502062
2024-07-12,0.9969435818291247,1.001383502213226,0.5,0.5,0.9991635420211753
2024-07-15,0.9437207196297781,0.9803813824882303,0.5,0.5,0.9620510510590041
2024-07-16,0.9962872421149083,0.9624202452703879,0.5,0.5,0.979353743692648
2024-07-17,0.8873878348428799,0.9111185692713014,0.5,0.5,0.8992532020570907
2024-07-18,1.0045933276053798,1.0032677340729708,0.5,0.5,1.0039305308391753
2024-07-19,0.9989549229546594,1.0107860882160975,0.5,0.5,1.0048705055853784
2024-07-22,1.0353078719151816,1.0059164907772782,0.5,0.5,1.0206121813462299
2024-07-23,1.0113678163786022,0.997111580147873,0.5,0.5,1.0042396982632376
2024-07-24,0.9064571435726677,0.9221047399255549,0.5,0.5,0.9142809417491113
2024-07-25,0.9696883239510569,0.9734405728440602,0.5,0.5,0.9715644483975585
2024-07-26,1.0105145201324937,1.0270493228427728,0.5,0.5,1.0187819214876332
2024-07-29,1.0016872485908508,0.9865172182998353,0.5,0.5,0.9941022334453431
2024-07-30,0.9685569499715332,0.9768936368122959,0.5,0.5,0.9727252933919146
2024-07-31,1.1481159572885415,1.1251409114613298,0.5,0.5,1.1366284343749355
2024-08-01,0.9598586573951795,0.9355637031888042,0.5,0.5,0.9477111802919919
2024-08-02,0.9525249668947252,0.9409247457603536,0.5,0.5,0.9467248563275394
2024-08-05,0.9692114405362025,1.0172971724051885,0.5,0.5,0.9932543064706955
2024-08-06,1.0596867954680562,1.0651290033857506,0.5,0.5,1.0624078994269035
2024-08-07,0.9940852296725711,0.9923777334800498,0.5,0.5,0.9932314815763104
2024-08-08,1.0693712850537151,1.041021800217588,0.5,0.5,1.0551965426356515
2024-08-09,0.9944360176160104,1.0151845424252732,0.5,0.5,1.0048102800206418
2024-08-12,0.9913528815947628,0.9884602656937354,0.5,0.5,0.989906573644249
2024-08-13,1.0319394602808256,1.0111033734666959,0.5,0.5,1.0215214168737607
2024-08-14,0.9850839716229925,0.9827885631294605,0.5,0.5,0.9839362673762265
2024-08-15,1.0277602363408163,1.0227773222506522,0.5,0.5,1.0252687792957342
2024-08-16,0.9742172181146271,0.9978466207894353,0.5,0.5,0.9860319194520313
2024-08-19,1.0175173886057178,1.0147383458063466,0.5,0.5,1.0161278672060323
2024-08-20,0.9863759811952854,0.9893143799553301,0.5,0.5,0.9878451805753077
2024-08-21,1.0331492520604797,1.0315644195601923,0.5,0.5,1.032356835810336
2024-08-22,1.0123966318549777,0.9909016855270547,0.5,0.5,1.0016491586910163
2024-08-23,1.0296517932889582,1.0002053202208794,0.5,0.5,1.0149285567549189
2024-08-26,0.9896234711439377,0.999487002427925,0.5,0.5,0.9945552367859314
2024-08-27,0.9965833949834185,1.006414021053344,0.5,0.5,1.0014987080183813
2024-08-28,0.9752926223963034,0.9879167781532633,0.5,0.5,0.9816047002747834
2024-08-29,1.0263030953902508,1.0034576900673617,0.5,0.5,1.0148803927288061
2024-08-30,1.008975870329047,1.0116231315465873,0.5,0.5,1.0102995009378173
2024-09-03,0.8865739066848124,0.9038129213753434,0.5,0.5,0.8951934140300779
2024-09-04,1.012411006829857,0.9985375218116801,0.5,0.5,1.0054742643207686
2024-09-05,0.9889147935516834,0.9918318492068964,0.5,0.5,0.9903733213792899
2024-09-06,0.9719107351682111,0.9831884634454476,0.5,0.5,0.9775495993068294
2024-09-09,1.0169607806408634,1.0104557382000112,0.5,0.5,1.0137082594204374
2024-09-10,1.0150768810935116,1.0304711352660196,0.5,0.5,1.0227740081797656
2024-09-11,1.0523131957233527,1.0388349987763779,0.5,0.5,1.0455740972498653
2024-09-12,1.005121237558876,1.0143122621348524,0.5,0.5,1.0097167498468642
2024-09-13,1.0631290100227566,1.031853960193566,0.5,0.5,1.0474914851081611
2024-09-16,1.0450030583631245,1.0166854851096268,0.5,0.5,1.0308442717363757
2024-09-17,1.0195748987662157,1.0099371689476524,0.5,0.5,1.014756033856934
2024-09-18,1.0004388829848443,0.9955275694187219,0.5,0.5,0.9979832262017831
2024-09-19,1.0169973731855178,1.0407826955076924,0.5,0.5,1.0288900343466052
2024-09-20,1.166018132025636,1.2229257020035893,0.5,0.5,1.1944719170146127
2024-09-23,1.034760806827635,1.0083926830006928,0.5,0.5,1.021576744914164
2024-09-24,1.0068978769856778,0.9858821226144158,0.5,0.5,0.9963899998000467
2024-09-25,1.059430609367085,1.0369639072723862,0.5,0.5,1.0481972583197356
2024-09-26,0.9586832495972358,0.9768318784177733,0.5,0.5,0.9677575640075046
2024-09-27,1.0311842137276968,1.0008957665232547,0.5,0.5,1.0160399901254757
2024-09-30,1.0069656689741555,1.0117509489697918,0.5,0.5,1.0093583089719735
2024-10-01,1.0338283307304468,1.0214983244556215,0.5,0.5,1.027663327593034
2024-10-02,1.023011034862143,0.9991341042795628,0.5,0.5,1.011072569570853
2024-10-03,1.0564727265496638,1.045180478682317,0.5,0.5,1.0508266026159903
