Date,CEG,ETN,GEV,NNE,OKLO,PH,SMR,SPY,VST
2023-12-13,1.0169447550029813,0.9989031870714703,0.0,0.0,1.0124164385029009,1.0016106068423967,1.1232394907143937,1.0137901081953027,1.0211625131468118
2023-12-14,0.9928712189238766,1.0038430603681507,0.0,0.0,0.9981131644298207,1.0314128691943811,1.0909090773201153,1.0032093491365004,0.9834734335067484
2023-12-15,1.02724912445412,0.998779921050755,0.0,0.0,0.9810964262091337,0.9960255258249461,1.0172413627731862,0.9983534332101549,1.0050678957747485
2023-12-18,1.0051369565838633,0.9988206588744856,0.0,0.0,1.0240847781545006,0.9997575826960252,0.960452014690895,1.0056251321647491,1.002122987702141
2023-12-19,1.0121480298081724,1.0043014809147255,0.0,0.0,1.0009407552939018,1.0149285937249397,1.0588234716633216,1.0060808008234767,1.0046078168701997
2023-12-20,0.9685457257768734,0.9823639939269272,0.0,0.0,0.9990601288948161,0.9764481450155525,0.9138889025022958,0.9861427496615395,0.9970836332324493
2023-12-21,1.0111100259263515,1.0142765642252318,0.0,0.0,1.0009407552939018,1.0144184536828285,0.9969604891856519,1.0094819571669256,1.004786082297963
2023-12-22,0.9748120241911966,1.0056893680270769,0.0,0.0,0.9962406052103062,1.0050230177617152,1.0,1.002009673631523,1.0060862826164332
2023-12-26,1.0194225167776714,1.0065789747032368,0.0,0.0,1.002830163385997,1.0071367840249759,1.0274389984616914,1.0042225420893722,1.0047340613438187
2023-12-27,0.9987241240717345,1.0025394092292894,0.0,0.0,1.0,1.0017118790658992,1.0089021397113112,1.001808135628038,1.0047121618421122
2023-12-28,0.9973598695955583,0.9997093069421332,0.0,0.0,0.9915333817856102,0.9993727791285149,0.9882352355442262,1.0003777287446969,1.0114643589491141
2023-12-29,0.9981214398655667,1.0002907775848922,0.0,0.0,1.0018975766447873,0.9972724365759226,0.9791666858844347,0.9971050195930359,0.9922719292713983
2024-01-02,0.9859698195222943,0.992027180846569,0.0,0.0,1.0037878750249594,0.9954634247832583,0.9544073377847798,0.9944036151370306,0.9883179640887427
2024-01-03,1.0052059688745716,0.9757221117506342,0.0,0.0,1.0047169089869046,0.9827085228662957,0.9171974580328266,0.9918333400561746,1.002889147278132
2024-01-04,0.9957703214669377,1.0059201888886151,0.0,0.0,1.0,1.0030621012939553,0.9930554796700155,0.9967788404681879,1.005762257982472
2024-01-05,1.0076284327376444,1.0016206299038402,0.0,0.0,1.0009389886610358,1.0032959274037874,0.9160839096713667,1.0013696387133315,1.0049480758162088
2024-01-08,1.006796302422227,1.0175423665719943,0.0,0.0,0.9981238738859635,1.0113330016597246,0.9847328383205285,1.0142760259077948,1.0142523875373042
2024-01-09,0.9953858251744326,1.0020920741821964,0.0,0.0,1.000469935552592,0.9973183285220791,0.9573643804850136,0.9984828722541041,1.0114969838135275
2024-01-10,0.9945058551956368,1.0058877307168095,0.0,0.0,0.9976514259155004,1.0072575200313858,1.0242914745281604,1.0056554243497164,0.9714575300084088
2024-01-11,0.9746223969453488,1.01050287577108,0.0,0.0,1.001883282295593,1.0040367145632465,0.9249011623047217,0.9995594065226916,1.0106603600863675
2024-01-12,1.0,0.9946183259978316,0.0,0.0,1.0,0.9949851789497202,1.004273500354724,1.0006927792117786,1.0090044690480298
2024-01-16,0.9902577400586419,0.9984718520252479,0.0,0.0,0.9981202577896322,1.0009341742215214,0.9234043252581464,0.9963287860002864,1.0025498169863096
2024-01-17,1.0009837689555863,0.9814676201588053,0.0,0.0,1.0,0.9897993977056215,0.9400921152671387,0.9944412616568541,1.0101728344875696
2024-01-18,0.9954431958451084,1.0120541964217307,0.0,0.0,1.0014124617216946,1.0211598103128334,0.9411764671508278,1.0088927990762149,0.9921952352520206
2024-01-19,1.0272864221731806,1.0186574139254123,0.0,0.0,0.9995298435041554,1.010027825064968,1.0364583614670366,1.012466165038471,1.0192844765958486
2024-01-22,1.0241154635121887,0.9971381854228327,0.0,0.0,1.0018814208724407,1.0066969241130104,1.0954774152311133,1.0021142836343215,0.995021162377789
2024-01-23,1.0126270086071667,0.9973349140201487,0.0,0.0,1.0122065839528038,0.9906657738169168,1.073394423170873,1.0029165084040066,0.996997769122418
2024-01-24,0.9745555765821404,0.9930937074592255,0.0,0.0,1.0009276650398469,0.9910038929624714,0.9700854975169315,1.0010932345248689,0.9844417806095384
2024-01-25,1.0421889177103874,1.0175932427729253,0.0,0.0,0.9990731947250054,1.0148855697689794,1.1101321595156848,1.0054388199138757,1.030588915213128
2024-01-26,1.0059726983844195,1.0002847162924113,0.0,0.0,0.9972170933474668,0.9995549534962209,1.0912698495294924,0.9987296531505258,1.008656835978507
2024-01-29,0.9978557687946062,1.0115090059182625,0.0,0.0,1.04744188175645,1.0104115740261035,1.0836363705721768,1.0079193525091685,0.9946053159699334
2024-01-30,1.007189665597604,1.0062320468838342,0.0,0.0,0.9964476055914788,1.0028540926617326,0.9832214926187048,0.999226389118231,1.0165185155498173
2024-01-31,1.0009845552347374,0.9832581238277271,0.0,0.0,0.9910873102415524,0.9720421564666163,0.9863481361973833,0.9836828892795,0.9951492597001163
2024-02-01,1.046147483791425,1.0751381337022698,0.0,0.0,1.002697817741001,1.0768136517373799,1.0657438795519283,1.0130881202387236,1.0543503677559705
2024-02-02,1.0162974710054715,1.0209019366815932,0.0,0.0,0.953363271580282,1.0203527276589075,1.0227273290244592,1.0105273589222692,1.0298198239160348
2024-02-05,0.9793382678741515,0.9974825446367025,0.0,0.0,1.0009407552939018,0.9970803928189836,0.9365079232924954,0.9963587726595104,0.9730637282329034
2024-02-06,1.0313313248353162,1.0063096391813102,0.0,0.0,1.0018796525793259,1.0052666361336609,0.9661016469712719,1.0029034334313114,0.997924001467706
2024-02-07,1.0113728687403183,1.0063809524141236,0.0,0.0,0.9971857660975038,1.0052193524793576,0.9578947755878775,1.0083403287303367,1.0115581053499496
2024-02-08,0.9865662273763376,1.0013195278586733,0.0,0.0,0.9981184894121966,1.0054025023653135,0.9963369998559009,1.0004416855743892,0.9803474135216335
2024-02-09,1.0110922671935536,1.0173856439573303,0.0,0.0,1.0,1.0113866491689767,0.9926470659131822,1.0057794614884739,1.0076922304764435
2024-02-12,0.972308416126964,0.9859333326689762,0.0,0.0,1.0047125534734016,0.9939007638374034,1.0592592016986706,0.9995609837767333,0.9902845479899391
2024-02-13,0.9953311959969828,0.9939064191468895,0.0,0.0,0.9971857660975038,0.987321615886153,0.9055944088006803,0.9862269126546096,1.0324690848297626
2024-02-14,1.0059417602823726,1.011894969353966,0.0,0.0,1.0,1.0200924461277094,1.0810810984966097,1.0090877346236786,1.0015836918795482
2024-02-15,1.0219941865474809,1.0006167021441705,0.0,0.0,1.0028221761663423,0.9999234977818242,1.0178571261313494,1.006899673903582,1.025299267148434
2024-02-16,0.9974144221088473,1.0062729030697746,0.0,0.0,0.9971857660975038,0.9965317337248952,0.9438597007838366,0.9950200802109075,1.0041859929624035
2024-02-20,1.004879635346409,0.9948471147767158,0.0,0.0,1.0,0.9989810604888271,0.9888475945161246,0.9944944524236657,1.0125054601748549
2024-02-21,0.9969649639387397,1.0038755319550396,0.0,0.0,1.0009407552939018,1.008045632223549,0.9849623312101831,1.0009060168914423,1.000649986537074
2024-02-22,1.0151443716575175,1.0267716397718796,0.0,0.0,0.9981202577896322,1.0120105424602053,0.9656488862211892,1.0206954734044134,1.031182280167378
2024-02-23,1.0044983476358553,1.0012299653629808,0.0,0.0,1.001883282295593,1.002018727909496,1.0276679581163575,1.0006895540531597,1.020999488616149
2024-02-26,0.994253263706062,0.9977887820681007,0.0,0.0,1.0,0.9995102553286017,1.0500000458497285,0.9963375703658534,1.0026738915199578
2024-02-27,1.1691937576237572,0.9974324649145058,0.0,0.0,1.0,1.0012811999393543,1.1428570929526787,1.0018577463442797,1.0457436633989097
2024-02-28,1.0967515337627773,1.0119546191348723,0.0,0.0,1.000939781474142,0.9992661395595499,1.0256410785445584,0.9986782913357163,1.0400157922629478
2024-02-29,0.9860680590806744,1.0071090754406617,0.0,0.0,0.9990611008858515,1.008190691053143,0.9687499557621784,1.0035949593269127,1.0286683207423966
2024-03-01,1.0091420558393775,1.0162630103756254,0.0,0.0,0.9990601288948161,1.0043886574636947,1.112903275425304,1.0093883379164725,0.9992666221755528
2024-03-04,1.035296216373004,1.0098058633050115,0.0,0.0,1.0018814208724407,0.9957418814789071,1.1304347946272755,0.9989275441752136,1.045688018902147
2024-03-05,1.0044320692084991,0.9843213912088097,0.0,0.0,1.0028169659831074,0.9859763201866966,1.1487179255187714,0.9900059042276252,1.0333391650640753
2024-03-06,1.018159176548368,1.016476194552948,0.0,0.0,1.0046815763700228,1.0061171698199929,0.941964234871676,1.005067092168203,1.0341314407449946
2024-03-07,0.9997384403641447,1.0147942903197953,0.0,0.0,1.0009319878199876,1.015530060904295,1.0568720994994227,1.0099265359934508,1.0128078879868962
2024-03-08,0.9498274357073568,0.9910055591867906,0.0,0.0,1.001862240054926,0.9960516474077076,1.2309416421886696,0.9939978039275307,0.9807069092995032
2024-03-11,0.9844051823754987,0.9838988718061228,0.0,0.0,1.003717468494625,0.9975622473300182,0.9981785514641941,0.9991401407566051,0.9596628020773079
2024-03-12,1.0027395380345308,1.017218820215414,0.0,0.0,0.9990740528976643,1.0041788753231977,1.1441605764787195,1.010757245145299,1.0370369479282098
2024-03-13,0.9969708044852191,1.0083965951591636,0.0,0.0,1.0,1.0023777927416821,1.129186594137732,0.9984324934585591,1.0159468614102065
2024-03-14,0.9808174260899367,1.000166696626771,0.0,0.0,1.0009268052749944,0.9938654264936894,1.02259884874806,0.998023274024869,1.0318835670530384
2024-03-15,1.0053450819994738,0.99204085737797,0.0,0.0,0.9944444056891617,0.9984522367761293,1.084254164751195,0.9931335215569644,0.9754396596546606
2024-03-18,1.020057902799688,1.0028533638124708,0.0,0.0,1.013966534022465,1.0015688054730152,1.2866242680473603,1.0059430895236148,1.0149448127779976
2024-03-19,1.0211443361396386,1.0140920990219726,0.0,0.0,0.9963269090365499,1.0048111924558418,0.6514851163548718,1.0055571941716144,1.0227255101303936
2024-03-20,1.01914034997862,1.022610234486633,0.0,0.0,0.9981566399022593,1.0141414768257941,0.7416413633774565,1.0092492750174225,1.0482097942279096
2024-03-21,0.99100791847109,1.0184303773878245,0.0,0.0,0.9916897365446063,1.0259487985781492,0.9364754230512848,1.0033047683644105,1.024269703270798
2024-03-22,1.0236030061020482,1.0033596436800618,0.0,0.0,1.0055866313682846,0.9897439304224821,0.9299780832294708,0.9981039700614879,1.010530813483938
2024-03-25,1.0506059908777732,0.9851540512131264,0.0,0.0,1.0046296472085026,0.9921425964656019,0.9576470992144417,0.9972373682558966,1.0305398838509379
2024-03-26,0.9901205789022804,1.0006410956820213,0.0,0.0,1.01843316149617,0.9975112547108758,1.0221129415122345,0.9981529628914602,0.9535112390971885
2024-03-27,0.9971955674250751,1.007433835605392,0.0,0.0,1.0090497218162273,1.0161884632490643,1.3822115891607574,1.0084039613510327,1.006039376392388
2024-03-28,0.9997836098198148,0.9945294893777559,1.0419046832229806,0.0,1.0242152885202755,0.9959501691714929,0.923478250918181,0.99980861541348,1.0197656376922428
2024-04-01,1.006113027977266,0.9979213682500917,1.0385372390942844,0.0,1.0665499320319158,0.9913996649844048,0.9868172933303772,0.9982603558103961,1.0269920831467756
2024-04-02,1.01156045667392,1.008716901573459,0.9857767574669274,0.0,1.034482764020578,0.9935209947215988,1.0916030610762906,0.993641798548734,0.9946876016147668
2024-04-03,1.0113218847985397,1.0196664319205766,0.9810000963779082,0.0,1.021428531421827,1.0203309494386095,1.1258741771745213,1.0010984841136132,1.036683007876667
2024-04-04,0.9624199562251112,0.9975697020443169,0.9178680063906905,0.0,1.0023309816035704,0.9947723769741104,0.9565217069378102,0.9877940375489372,0.956344986837745
2024-04-05,1.0544480863812724,1.032327407720021,0.9733459508168419,0.0,1.015503935570057,1.019832719462376,0.9902597493075024,1.0104467599757263,1.0679048160977915
2024-04-08,0.99430292739999,0.9858099542321821,1.059168921752676,0.0,1.2251907457776616,0.9986939678002457,0.9737705164076151,1.000559324146372,0.9879198046491394
2024-04-09,0.9797895970792284,0.9633231004160068,1.01700513802695,0.0,0.8822430230847426,0.9919072898989723,0.9444444578237137,1.0011567728886905,0.9342916293265796
2024-04-10,1.015842625312222,1.0015932777813878,1.0469092687695303,0.0,0.9300847611732781,0.9893470321390555,0.9661318979146917,0.989987041295697,1.0176902221570283
2024-04-11,1.0094201688622997,1.009192913132361,0.9869915573018653,0.0,1.0182232171395478,1.000756225464376,0.9815498333533336,1.0075469270563233,1.0175240133829553
2024-04-12,0.9937265382617664,1.0039085375701968,0.9811816429116766,0.0,0.9515287378130947,0.9901580890618856,0.9906014682102446,0.9861966552828153,0.9686112924299509
2024-04-15,0.9672874679473215,0.9898900564077278,0.9832090153563618,0.0,0.9796238068794596,0.9873711606377348,0.9203035905476217,0.9874720196404072,0.978204778663315
2024-04-16,1.006742195179406,1.000222043362252,0.9872486000464055,0.0,1.0176000213623047,1.0014170313342805,1.0247422449316879,0.9981762511084712,0.9909115937904184
2024-04-17,0.9933029575876628,0.9836054742483894,1.035980399718112,0.0,0.9984276370012731,0.9934389653867761,0.9919517175972588,0.9940817598583531,1.0155326195075571
2024-04-18,0.9916936041945135,0.9960025517306124,1.0183302310319473,0.0,0.9976378162660046,0.9954125126343442,0.991886417191518,0.9979422733641966,0.9596503467832553
2024-04-19,0.9839008674910438,0.9808375182227163,0.9845505069321314,0.0,0.9865824723543591,0.9936069324916372,0.9918200484774706,0.9912715648202165,0.996660421315322
2024-04-22,1.0128248026716693,1.0167314978467157,1.0117690857246568,0.0,1.0063999938964843,1.0094828659520094,1.0164948299544585,1.0092091449779346,1.0161440567985525
2024-04-23,1.0274533265931032,1.0154176066487073,1.0814981280626126,0.0,1.0333863337711542,1.0197881208162842,1.111561908698932,1.0118667348022263,1.0259290906918423
2024-04-24,0.9888977777646334,1.0190192868943464,0.9888384659192215,0.0,1.0307692014254057,0.9926418340135493,1.0036496315432304,0.9995253308743024,1.02936445231986
2024-04-25,1.009937630925544,0.9946987266825376,1.0145712575849075,0.0,0.9701492813494463,1.0055457443118068,1.0709090666337446,0.9962011529088682,1.0286687857931827
2024-04-26,1.001914946279094,1.0227056555244485,1.032094793626685,0.0,0.985384647662823,1.0077540630106905,1.0288624923849752,1.009473822828356,1.0030352648034102
2024-04-29,1.0012739445459335,1.0068149698859472,1.0388059014546522,0.0,1.1256830291911435,1.0014451720323774,1.003300326916726,1.0035413682416536,1.072352355627295
2024-04-30,0.9858438104409093,0.9747326287363143,0.9666687535456877,0.0,0.9528432523177527,0.9828113485899553,0.9539474117623807,0.9841588438829804,0.9728064898630604
2024-05-01,0.9925782344892977,0.9804249540253955,0.9867283416136308,0.0,1.0145560271176672,0.9964214084883728,0.9879310052828623,0.9967529733948202,1.0134494084684822
2024-05-02,1.0087776712373648,1.010383431642048,1.0142414336717198,0.0,0.9189383647932986,0.9773833372495242,1.0523560540551922,1.009353218040683,1.03916215883678
2024-05-03,1.0466215991153174,1.0196291170893421,1.0808033763071094,0.0,1.1576892613520928,1.0103640246084453,1.021558811456143,1.0123954219832303,1.020282895203073
2024-05-06,1.0145744448918015,1.0210295547253854,1.0173222234791135,0.0,1.0080916983261248,1.0272482147901894,0.9464285824869474,1.0103267946523022,1.021474940652084
2024-05-07,1.0144663837201007,1.0005805969527122,0.9894763129888906,0.0,0.9591973468588806,0.9988925880648472,0.970840466806408,1.0011034927982798,0.9819799684533795
2024-05-08,1.0370961175155184,1.0090707077405048,0.9799234630472827,0.0,1.0578800498517615,1.008597315134876,1.0335689156082455,1.0000965360834289,1.0912647712607868
2024-05-09,1.0380289913864231,1.0086561497277087,1.0146340939537146,0.9730250741922778,1.201713872811657,1.0133926418268784,1.0017094408623695,1.0057619286108113,1.0445068511521136
2024-05-10,0.995461016377344,0.9919280706938978,1.0052283285299226,0.8930693185232439,0.4635216687574612,1.000784680568001,1.0716723663352647,1.0012882240182865,1.0026831614563567
2024-05-13,0.9937653649679522,0.993768432903545,0.9656842269495078,0.9157427726926898,1.1562130980229373,0.9820007511418998,1.0159235511610947,1.0001342624349852,0.9652110006754928
2024-05-14,1.0194298922767504,1.0059056134183095,1.0253823196249048,0.7893462227917072,1.1432957577210523,0.997041844940522,1.1520375819423714,1.0045880742954298,1.0144171582380062
2024-05-15,1.0255808030264957,1.0227264679958306,1.0135240660911902,1.2638036495741267,0.9194270714070684,1.0070443257671764,0.9537415401139752,1.0123829680724536,1.0594730097961294
2024-05-16,0.9687877349069375,0.9769795712671946,0.9912432726353753,0.9902912711252176,0.9386562720194754,0.9750933574678947,0.8687589092360566,0.9979425730770688,0.9610978916760965
2024-05-17,0.9850699739085188,1.000181733783884,0.9772835315060522,0.96078435039117,0.9346472933605968,1.010417107448241,1.0361247593890721,1.0014375154397508,1.0100924523662185
2024-05-20,1.00919709524011,1.0091145005640019,0.9897307770041885,0.9770407778478977,0.8612652643456006,1.0053018301481311,1.1489698994840865,1.0011521639296526,0.9726827816934545
2024-05-21,1.0349653502521332,1.0104427063090708,1.018515084072232,1.0078328908583218,0.9587628656929194,0.9979379900976759,1.0206896683265423,1.0024525339784411,1.0298327632364894
2024-05-22,0.9888583284935941,0.9983664806512226,0.9995121255759992,1.018134759990619,0.962365563487246,0.9985369130035937,0.9905405174649662,0.9971207075498505,1.0003183564666895
2024-05-23,1.0047704461669806,1.0066633276510508,0.9866950535933011,1.0127226339610578,1.0600559098239646,0.9642904252985196,0.9099590921853089,0.992695727366313,1.0197305888146768
2024-05-24,1.0428196107737848,1.0072985048742364,1.0974824675722676,1.105527656854564,1.3372858253592423,1.0061910138454075,1.1664168097178125,1.006616391238277,1.0621034182616005
2024-05-28,1.0027750526893884,0.989644770844679,1.0037197982190302,1.247727193664915,1.063054223386801,0.9937907260174438,1.2185089057304608,1.0006989635288412,1.0401566423499624
2024-05-29,0.9559279252579232,0.9867500986006178,0.9956762613011497,1.258652119397945,1.0222427962897738,0.9936378111187741,0.9356540415472059,0.9929973099436735,0.9757062670139426
2024-05-30,1.019117410759662,1.0039352392673968,0.9873676071575959,1.2662807804948066,0.9320036248271087,1.0024270600911973,0.9819616855156222,0.9933663544005048,1.0168887128445705
2024-05-31,0.965727300508303,0.995960456433225,1.0046835971663803,0.8537142617361886,0.9795719801943733,1.0134614447186967,1.0022961543055986,1.009108137100941,0.9403056552637539
2024-06-03,0.9586190377189849,0.9747934134035664,0.9685615472307301,0.8567604116630414,0.922542228737892,0.9653070154496617,0.8739977679868666,1.0008151609504237,0.9411584565442221
2024-06-04,0.9754154729535799,0.9744498732241937,0.9569760655817874,1.0468749545980252,0.9224972798724109,0.9987721349558012,0.9148099494602616,1.0011182157824785,0.9603217827775532
2024-06-05,1.0304714988695143,1.032956886753937,1.0027601429829778,1.1597015227047798,1.0606768350385964,1.0209775991764356,1.116045836757327,1.011885165403374,1.0273590625799258
2024-06-06,0.9678498655198224,0.9597967151913849,0.9805492275954145,0.9845559992466341,0.9328932233100241,0.9847476969871918,0.9845956500453515,0.9999811737896589,0.9376087008229765
2024-06-07,0.9772952684426593,1.004370695064474,1.0110411444804979,0.882352930176767,0.9846699094594151,1.0017858551746548,1.0534549991308757,0.9987844587526337,0.9862043068479702
2024-06-10,1.083989671002027,1.0258868630028208,1.02813419004568,1.094814795034903,1.083832308656964,1.019103160246954,1.074257473655337,1.0030894410029514,1.0370285130894508
2024-06-11,1.0171457941442794,0.9882038099114498,1.0095414557392477,1.0135317870689116,1.0441988519447527,0.9942965905368506,1.0322580326182973,1.002408336668519,1.0340056937206046
2024-06-12,0.9991755447445222,1.0250648501819648,1.0552220908027576,0.9479305903333327,1.079365080966951,1.0190442582791672,0.9430803318403435,1.0082133135111855,0.9927647909436211
2024-06-13,1.0082519217531383,1.0036066292670645,0.9923951640051855,0.9957746854402607,1.0009804146145918,0.9923819429920224,0.9964497356629171,1.0020133014401809,0.9761485949196524
2024-06-14,0.9771291771831415,0.9715852767554255,0.9659420207329246,1.3253181977444322,0.9265426055633866,0.951597663449841,0.9726840268614488,1.0006083206695906,0.9908368707400996
2024-06-17,0.9865983942359946,1.019779193855556,0.9917141616159689,1.0042689394174567,0.9936574609540433,1.0054241397205397,1.0378510910255982,1.0079588804996484,0.9594703477343755
2024-06-18,1.039571671170394,1.0069468111541329,1.0640555145857016,1.2327311976163209,1.052127738795493,1.0015809222353682,1.1223529366885914,1.0025407055123128,1.044833224149099
2024-06-20,1.0086203290962747,0.9867211798251398,0.9866903100667425,1.3120689453891574,0.9443882536256739,1.002288725091084,0.9968553738898166,0.997283582538694,1.0069650183356464
2024-06-21,0.9811974303844824,0.9901622782740375,0.9918162028913674,1.0335084931839544,0.9657387912637716,0.9924606029570688,1.0536277830291705,0.9986591795907269,0.9849188996227495
2024-06-24,0.9906936518647242,1.0063111759894972,1.0137143535444413,1.3267642369089554,1.0554323696923587,1.0121588197402043,1.0,0.9967496014255973,1.0157724930902778
2024-06-25,1.0290143390701951,1.0021114155634359,1.0185809166844633,1.3943459133343588,0.9884453145943017,0.9902211964950557,1.0948103558746907,1.003850848376218,1.0133740931403314
2024-06-26,0.945766011598842,0.9767938006689332,0.9920087903643615,0.8254295581748208,0.9500531057757599,0.9947159987835127,1.0501367527207754,1.0012479229403581,0.9608546619571694
2024-06-27,0.973705514746319,0.9957812170981275,0.979333424204971,0.6752705663713637,0.9574944990377383,1.0031633697340827,1.0399304744960014,1.0015766378395137,1.0152482917333043
2024-06-28,0.9779764363523173,0.9987579224299438,0.9729405450987585,1.4451295638933008,0.9894859639981278,1.0031533326992372,0.9757929905731121,0.9960647811773787,0.985783268277875
